date	value
1960-06-01	
1961-06-01	
1962-06-01	
1963-06-01	
1964-06-01	
1965-06-01	
1966-06-01	
1967-06-01	
1968-06-01	
1969-06-01	
1970-06-01	
1971-06-01	
1972-06-01	
1973-06-01	
1974-06-01	
1975-06-01	
1976-06-01	
1977-06-01	
1978-06-01	
1979-06-01	
1980-06-01	
1981-06-01	
1982-06-01	
1983-06-01	
1984-06-01	
1985-06-01	
1986-06-01	
1987-06-01	
1988-06-01	
1989-06-01	
1990-06-01	
1991-06-01	
1992-06-01	
1993-06-01	
1994-06-01	
1995-06-01	
1996-06-01	
1997-06-01	
1998-06-01	
1999-06-01	
2000-06-01	
2001-06-01	10828
2002-06-01	14456
2003-06-01	17852
2004-06-01	19195
2005-06-01	21508
2006-06-01	33183
2007-06-01	41264
2008-06-01	51274
2009-06-01	61411
2010-06-01	54014
2011-06-01	68769
2012-06-01	113644
2013-06-01	136239
2014-06-01	126945
2015-06-01	101610
2016-06-01	74581
2017-06-01	56368
2018-06-01	54795
2019-06-01	48989
2020-06-01	53825
2021-06-01	54740
2022-06-01	62940
